picture_id,download_url,transcription,label,points,linking,label_id
71206427,/root/download/FUNSD/training_data/images\71206427.png,PURCHASING DEPARTMENT,question,"[[98, 725], [275, 725], [275, 742], [98, 742]]","[[9, 27]]",27
71206427,/root/download/FUNSD/training_data/images\71206427.png,RETURN TO:,question,"[[96, 768], [181, 768], [181, 783], [96, 783]]","[[28, 29], [9, 28]]",28
71206427,/root/download/FUNSD/training_data/images\71206427.png,REQUESTING MANAGER,answer,"[[197, 771], [351, 771], [351, 785], [197, 785]]","[[28, 29]]",29
71206427,/root/download/FUNSD/training_data/images\71206427.png,4514cbta,other,"[[98, 824], [166, 824], [166, 838], [98, 838]]",[],10
71206427,/root/download/FUNSD/training_data/images\71206427.png,462231045,other,"[[1, 953], [79, 953], [79, 967], [1, 967]]",[],30
71341634,/root/download/FUNSD/training_data/images\71341634.png,BROWN & WILL IMASON,other,"[[239, 8], [360, 8], [360, 22], [239, 22]]",[],100
71341634,/root/download/FUNSD/training_data/images\71341634.png,MAR- 24- 1999 14: 39,other,"[[61, 13], [185, 13], [185, 28], [61, 28]]",[],99
71341634,/root/download/FUNSD/training_data/images\71341634.png,(Records Retention:,question,"[[64, 64], [134, 64], [134, 75], [64, 75]]","[[102, 103]]",102
71341634,/root/download/FUNSD/training_data/images\71341634.png,30 days),answer,"[[138, 61], [170, 61], [170, 74], [138, 74]]","[[102, 103]]",103
71341634,/root/download/FUNSD/training_data/images\71341634.png,Brown & Williamson Tobacco Corporation,other,"[[237, 54], [397, 54], [397, 70], [237, 70]]",[],101
71341634,/root/download/FUNSD/training_data/images\71341634.png,Request,header,"[[166, 77], [260, 77], [260, 101], [166, 101]]",[],4
71341634,/root/download/FUNSD/training_data/images\71341634.png,For,header,"[[265, 74], [303, 74], [303, 96], [265, 96]]",[],42
71341634,/root/download/FUNSD/training_data/images\71341634.png,Home,header,"[[309, 74], [372, 74], [372, 94], [309, 94]]",[],0
71341634,/root/download/FUNSD/training_data/images\71341634.png,Office,header,"[[378, 70], [442, 70], [442, 91], [378, 91]]",[],1
71341634,/root/download/FUNSD/training_data/images\71341634.png,Check,header,"[[450, 67], [520, 67], [520, 89], [450, 89]]",[],2
71341634,/root/download/FUNSD/training_data/images\71341634.png,Distributor No,question,"[[64, 120], [129, 120], [129, 136], [64, 136]]","[[97, 3]]",97
71341634,/root/download/FUNSD/training_data/images\71341634.png,20182,answer,"[[134, 122], [165, 122], [165, 132], [134, 132]]","[[97, 3]]",3
71341634,/root/download/FUNSD/training_data/images\71341634.png,Mai Check To:,question,"[[419, 110], [485, 110], [485, 123], [419, 123]]",[],105
71341634,/root/download/FUNSD/training_data/images\71341634.png,PLEASE OVERNIGHT to,other,"[[486, 105], [600, 105], [600, 121], [486, 121]]",[],106
71341634,/root/download/FUNSD/training_data/images\71341634.png,Char No,question,"[[66, 137], [109, 137], [109, 151], [66, 151]]",[],98
71341634,/root/download/FUNSD/training_data/images\71341634.png,ASAP/ PROMPT,other,"[[318, 128], [394, 128], [394, 141], [318, 141]]",[],104
71341634,/root/download/FUNSD/training_data/images\71341634.png,(Name),other,"[[510, 138], [538, 138], [538, 149], [510, 149]]",[],108
71341634,/root/download/FUNSD/training_data/images\71341634.png,X Payee,other,"[[552, 122], [604, 122], [604, 136], [552, 136]]",[],107
71341634,/root/download/FUNSD/training_data/images\71341634.png,Pay To:,question,"[[67, 182], [105, 182], [105, 195], [67, 195]]","[[89, 90]]",89
71341634,/root/download/FUNSD/training_data/images\71341634.png,COREMARK NTERNATIONAL,answer,"[[123, 176], [257, 176], [257, 191], [123, 191]]","[[89, 90]]",90
71341634,/root/download/FUNSD/training_data/images\71341634.png,Is this a corporation,question,"[[506, 163], [596, 163], [596, 179], [506, 179]]","[[94, 95], [94, 96], [94, 7]]",94
71341634,/root/download/FUNSD/training_data/images\71341634.png,Attention:,question,"[[67, 198], [109, 198], [109, 206], [67, 206]]","[[5, 91]]",5
71341634,/root/download/FUNSD/training_data/images\71341634.png,DAVID DRESSER,answer,"[[120, 193], [201, 193], [201, 207], [120, 207]]","[[5, 91]]",91
71341634,/root/download/FUNSD/training_data/images\71341634.png,Yes,answer,"[[511, 180], [531, 180], [531, 193], [511, 193]]","[[94, 95], [94, 96]]",95
71341634,/root/download/FUNSD/training_data/images\71341634.png,X,answer,"[[514, 196], [524, 196], [524, 206], [514, 206]]","[[94, 95], [94, 96]]",96
71341634,/root/download/FUNSD/training_data/images\71341634.png,No,answer,"[[584, 180], [601, 180], [601, 190], [584, 190]]","[[94, 7]]",7
71341634,/root/download/FUNSD/training_data/images\71341634.png,Address:,question,"[[66, 212], [108, 212], [108, 222], [66, 222]]","[[6, 92], [6, 93]]",6
71341634,/root/download/FUNSD/training_data/images\71341634.png,395 DYSTER POINT BLVD SUITE 415,answer,"[[117, 204], [290, 204], [290, 221], [117, 221]]","[[6, 92], [6, 93]]",92
71341634,/root/download/FUNSD/training_data/images\71341634.png,S. SAN FRANCISCO,answer,"[[124, 222], [219, 222], [219, 235], [124, 235]]","[[6, 92], [6, 93]]",93
71341634,/root/download/FUNSD/training_data/images\71341634.png,State,question,"[[302, 232], [323, 232], [323, 242], [302, 242]]",[],9
71341634,/root/download/FUNSD/training_data/images\71341634.png,CA,other,"[[309, 216], [327, 216], [327, 227], [309, 227]]",[],10
71341634,/root/download/FUNSD/training_data/images\71341634.png,Zip Code,question,"[[388, 228], [424, 228], [424, 240], [388, 240]]",[],109
71341634,/root/download/FUNSD/training_data/images\71341634.png,94080,other,"[[419, 214], [448, 214], [448, 225], [419, 225]]",[],11
71341634,/root/download/FUNSD/training_data/images\71341634.png,City,question,"[[137, 239], [154, 239], [154, 249], [137, 249]]",[],8
71341634,/root/download/FUNSD/training_data/images\71341634.png,"Please complete the following If checked ""NO"" for corporation above:",question,"[[187, 256], [509, 256], [509, 277], [187, 277]]",[],88
71341634,/root/download/FUNSD/training_data/images\71341634.png,Enter Federal Employer Identification Number,other,"[[68, 281], [244, 281], [244, 297], [68, 297]]",[],86
71341634,/root/download/FUNSD/training_data/images\71341634.png,OR,other,"[[346, 289], [366, 289], [366, 299], [346, 299]]",[],12
71341634,/root/download/FUNSD/training_data/images\71341634.png,Social Security Number,other,"[[418, 271], [510, 271], [510, 284], [418, 284]]",[],87
71341634,/root/download/FUNSD/training_data/images\71341634.png,1099 name for number listed above proper name of egal  as shown on IRS form (please print),other,"[[71, 313], [449, 313], [449, 337], [71, 337]]",[],85
71341634,/root/download/FUNSD/training_data/images\71341634.png,Promotion,question,"[[127, 372], [172, 372], [172, 380], [127, 380]]","[[75, 74], [76, 74], [75, 73], [76, 73], [75, 69], [76, 69]]",75
71341634,/root/download/FUNSD/training_data/images\71341634.png,Name,question,"[[138, 384], [166, 384], [166, 397], [138, 397]]","[[75, 74], [76, 74], [75, 73], [76, 73], [75, 69], [76, 69]]",76
71341634,/root/download/FUNSD/training_data/images\71341634.png,Promotion,question,"[[239, 366], [285, 366], [285, 376], [239, 376]]","[[77, 16], [78, 16], [77, 17], [78, 17]]",77
71341634,/root/download/FUNSD/training_data/images\71341634.png,Number,question,"[[244, 381], [280, 381], [280, 389], [244, 389]]","[[77, 16], [78, 16], [77, 17], [78, 17]]",78
71341634,/root/download/FUNSD/training_data/images\71341634.png,Promotion,question,"[[303, 365], [350, 365], [350, 375], [303, 375]]","[[79, 18], [80, 18], [79, 19], [80, 19]]",79
71341634,/root/download/FUNSD/training_data/images\71341634.png,Code,question,"[[313, 378], [340, 378], [340, 389], [313, 389]]","[[79, 18], [80, 18], [79, 19], [80, 19]]",80
71341634,/root/download/FUNSD/training_data/images\71341634.png,Quantity,question,"[[372, 377], [410, 377], [410, 388], [372, 388]]","[[13, 84], [13, 67]]",13
71341634,/root/download/FUNSD/training_data/images\71341634.png,Units,question,"[[439, 373], [466, 373], [466, 386], [439, 386]]","[[14, 21], [14, 20]]",14
71341634,/root/download/FUNSD/training_data/images\71341634.png,AVG Rate,question,"[[493, 370], [539, 370], [539, 382], [493, 382]]","[[81, 83], [81, 66]]",81
71341634,/root/download/FUNSD/training_data/images\71341634.png,$2 84,answer,"[[501, 384], [528, 384], [528, 397], [501, 397]]","[[81, 83]]",83
71341634,/root/download/FUNSD/training_data/images\71341634.png,$143 922 80,answer,"[[573, 381], [627, 381], [627, 394], [573, 394]]","[[15, 82]]",82
71341634,/root/download/FUNSD/training_data/images\71341634.png,Amount,question,"[[574, 369], [610, 369], [610, 380], [574, 380]]","[[15, 82], [15, 65]]",15
71341634,/root/download/FUNSD/training_data/images\71341634.png,GPC BUYDOWN PROGRAMS,answer,"[[74, 397], [212, 397], [212, 412], [74, 412]]","[[75, 74], [76, 74]]",74
71341634,/root/download/FUNSD/training_data/images\71341634.png,288,answer,"[[254, 395], [272, 395], [272, 406], [254, 406]]","[[77, 16], [78, 16]]",16
71341634,/root/download/FUNSD/training_data/images\71341634.png,725,answer,"[[318, 392], [336, 392], [336, 403], [318, 403]]","[[79, 18], [80, 18]]",18
71341634,/root/download/FUNSD/training_data/images\71341634.png,"50, 759",answer,"[[373, 390], [405, 390], [405, 402], [373, 402]]","[[13, 84]]",84
71341634,/root/download/FUNSD/training_data/images\71341634.png,CTNS,answer,"[[440, 390], [468, 390], [468, 400], [440, 400]]","[[14, 21]]",21
71341634,/root/download/FUNSD/training_data/images\71341634.png,SEE ATTACHED,answer,"[[85, 429], [161, 429], [161, 440], [85, 440]]","[[75, 73], [76, 73]]",73
71341634,/root/download/FUNSD/training_data/images\71341634.png,Section 18 Narl Chain Walgreens,answer,"[[77, 471], [222, 471], [222, 486], [77, 486]]","[[75, 69], [76, 69]]",69
71341634,/root/download/FUNSD/training_data/images\71341634.png,296,answer,"[[258, 468], [275, 468], [275, 479], [258, 479]]","[[77, 17], [78, 17]]",17
71341634,/root/download/FUNSD/training_data/images\71341634.png,725,answer,"[[318, 465], [339, 465], [339, 478], [318, 478]]","[[79, 19], [80, 19]]",19
71341634,/root/download/FUNSD/training_data/images\71341634.png,6. 382,answer,"[[377, 462], [404, 462], [404, 476], [377, 476]]","[[13, 67]]",67
71341634,/root/download/FUNSD/training_data/images\71341634.png,CTNS,answer,"[[441, 461], [468, 461], [468, 472], [441, 472]]","[[14, 20]]",20
71341634,/root/download/FUNSD/training_data/images\71341634.png,$2 00,answer,"[[503, 455], [532, 455], [532, 468], [503, 468]]","[[81, 66]]",66
71341634,/root/download/FUNSD/training_data/images\71341634.png,$12 784 00,answer,"[[578, 453], [632, 453], [632, 468], [578, 468]]","[[15, 65]]",65
71341634,/root/download/FUNSD/training_data/images\71341634.png,"March 15- 19, 1999",answer,"[[237, 510], [323, 510], [323, 524], [237, 524]]","[[70, 68]]",68
71341634,/root/download/FUNSD/training_data/images\71341634.png,Check Total,other,"[[490, 500], [546, 500], [546, 514], [490, 514]]",[],63
71341634,/root/download/FUNSD/training_data/images\71341634.png,$166 586 6060,other,"[[575, 496], [633, 496], [633, 511], [575, 511]]",[],64
71341634,/root/download/FUNSD/training_data/images\71341634.png,Promo Dates,question,"[[77, 517], [136, 517], [136, 531], [77, 531]]","[[70, 68]]",70
71341634,/root/download/FUNSD/training_data/images\71341634.png,Charge To Section:,question,"[[77, 531], [164, 531], [164, 545], [77, 545]]","[[71, 72]]",71
71341634,/root/download/FUNSD/training_data/images\71341634.png,PER ATTACHED,answer,"[[170, 527], [247, 527], [247, 541], [170, 541]]","[[71, 72]]",72
71341634,/root/download/FUNSD/training_data/images\71341634.png,Requested By:,question,"[[78, 560], [142, 560], [142, 574], [78, 574]]","[[59, 58]]",59
71341634,/root/download/FUNSD/training_data/images\71341634.png,Robert E. Muhonin,other,"[[237, 553], [317, 553], [317, 566], [237, 566]]",[],60
71341634,/root/download/FUNSD/training_data/images\71341634.png,Date,question,"[[366, 552], [384, 552], [384, 565], [366, 565]]","[[22, 61]]",22
71341634,/root/download/FUNSD/training_data/images\71341634.png,Dist/Asgmt  C.F. #,question,"[[427, 546], [521, 546], [521, 560], [427, 560]]","[[62, 23]]",62
71341634,/root/download/FUNSD/training_data/images\71341634.png,ID#,question,"[[554, 543], [578, 543], [578, 553], [554, 553]]",[],25
71341634,/root/download/FUNSD/training_data/images\71341634.png,Robert  ,answer,"[[115, 575], [202, 575], [202, 592], [115, 592]]","[[59, 58]]",58
71341634,/root/download/FUNSD/training_data/images\71341634.png,03/ 24/ 99,answer,"[[383, 567], [423, 567], [423, 579], [383, 579]]","[[22, 61]]",61
71341634,/root/download/FUNSD/training_data/images\71341634.png,39A00A,answer,"[[441, 566], [479, 566], [479, 577], [441, 577]]","[[62, 23]]",23
71341634,/root/download/FUNSD/training_data/images\71341634.png,0607,other,"[[511, 563], [535, 563], [535, 574], [511, 574]]",[],24
71341634,/root/download/FUNSD/training_data/images\71341634.png,Verification,question,"[[80, 613], [129, 613], [129, 623], [80, 623]]",[],26
71341634,/root/download/FUNSD/training_data/images\71341634.png,Date,question,"[[302, 603], [326, 603], [326, 617], [302, 617]]","[[28, 30]]",28
71341634,/root/download/FUNSD/training_data/images\71341634.png,Vendor#,question,"[[366, 602], [405, 602], [405, 613], [366, 613]]","[[29, 56]]",29
71341634,/root/download/FUNSD/training_data/images\71341634.png,Check Date,answer,"[[366, 616], [416, 616], [416, 627], [366, 627]]","[[29, 56]]",56
71341634,/root/download/FUNSD/training_data/images\71341634.png,Account Month,question,"[[427, 598], [494, 598], [494, 614], [427, 614]]","[[57, 55]]",57
71341634,/root/download/FUNSD/training_data/images\71341634.png,Ref,question,"[[80, 628], [100, 628], [100, 638], [80, 638]]",[],27
71341634,/root/download/FUNSD/training_data/images\71341634.png,Check#,answer,"[[303, 620], [341, 620], [341, 630], [303, 630]]","[[28, 30]]",30
71341634,/root/download/FUNSD/training_data/images\71341634.png,Pay Handling,answer,"[[430, 613], [486, 613], [486, 626], [430, 626]]","[[57, 55]]",55
71341634,/root/download/FUNSD/training_data/images\71341634.png,Account Name,question,"[[127, 654], [191, 654], [191, 665], [127, 665]]",[],53
71341634,/root/download/FUNSD/training_data/images\71341634.png,Description,question,"[[246, 651], [298, 651], [298, 662], [246, 662]]",[],31
71341634,/root/download/FUNSD/training_data/images\71341634.png,Account#,question,"[[313, 648], [358, 648], [358, 661], [313, 661]]",[],32
71341634,/root/download/FUNSD/training_data/images\71341634.png,Department,question,"[[373, 645], [425, 645], [425, 656], [373, 656]]",[],33
71341634,/root/download/FUNSD/training_data/images\71341634.png,Product,question,"[[443, 644], [482, 644], [482, 654], [443, 654]]",[],34
71341634,/root/download/FUNSD/training_data/images\71341634.png,Business Unit,question,"[[496, 640], [556, 640], [556, 651], [496, 651]]",[],54
71341634,/root/download/FUNSD/training_data/images\71341634.png,Amount,question,"[[580, 637], [616, 637], [616, 648], [580, 648]]",[],35
71341634,/root/download/FUNSD/training_data/images\71341634.png,Voucher Approval:,question,"[[84, 799], [166, 799], [166, 810], [84, 810]]",[],52
71341634,/root/download/FUNSD/training_data/images\71341634.png,Date:,question,"[[244, 795], [268, 795], [268, 805], [244, 805]]",[],36
71341634,/root/download/FUNSD/training_data/images\71341634.png,Prepared By:,question,"[[307, 793], [363, 793], [363, 803], [307, 803]]",[],51
71341634,/root/download/FUNSD/training_data/images\71341634.png,Pay Terms,question,"[[433, 788], [489, 788], [489, 801], [433, 801]]","[[48, 37]]",48
71341634,/root/download/FUNSD/training_data/images\71341634.png,Pay Method,question,"[[433, 800], [494, 800], [494, 816], [433, 816]]","[[49, 38]]",49
71341634,/root/download/FUNSD/training_data/images\71341634.png,00000,answer,"[[489, 784], [521, 784], [521, 797], [489, 797]]","[[48, 37]]",37
71341634,/root/download/FUNSD/training_data/images\71341634.png,Separate Pay-,question,"[[433, 817], [500, 817], [500, 828], [433, 828]]","[[50, 39]]",50
71341634,/root/download/FUNSD/training_data/images\71341634.png,Check,answer,"[[493, 802], [522, 802], [522, 812], [493, 812]]","[[49, 38]]",38
71341634,/root/download/FUNSD/training_data/images\71341634.png,Y,answer,"[[503, 816], [517, 816], [517, 827], [503, 827]]","[[50, 39]]",39
71341634,/root/download/FUNSD/training_data/images\71341634.png,N,other,"[[570, 811], [581, 811], [581, 824], [570, 824]]",[],40
71341634,/root/download/FUNSD/training_data/images\71341634.png,Distribution:,question,"[[85, 844], [138, 844], [138, 855], [85, 855]]","[[41, 47]]",41
71341634,/root/download/FUNSD/training_data/images\71341634.png,Fax to Field Payments at (502) 588- 7826,answer,"[[142, 837], [317, 837], [317, 855], [142, 855]]","[[41, 47]]",47
71341634,/root/download/FUNSD/training_data/images\71341634.png,MAR 24 1999 16: 16,other,"[[66, 906], [181, 906], [181, 923], [66, 923]]",[],46
71341634,/root/download/FUNSD/training_data/images\71341634.png,425 481 31 46 PAGE 02,other,"[[468, 897], [645, 897], [645, 913], [468, 913]]",[],43
